Date,Close,Index_predicted,Return,mean_of_group,r_cat,top_pred,top_prob
2018-01-11,3425.34,3388.165298282115,0.001025766914195092,0.0013940634575438315,"(-0.000124, 0.00384]",-0.0098382157260545,0.6995189785957336
2018-01-12,3428.94,3430.115141323663,0.0010509905586013613,0.0013940634575438315,"(-0.000124, 0.00384]",0.0013940634575438315,0.994920551776886
2018-01-15,3410.49,3433.7201599521104,-0.005380671577805418,-0.006015443286824101,"(-0.00804, -0.00408]",0.0013940634575438315,0.9952595829963684
2018-01-16,3436.59,3389.9743908247187,0.0076528592665570105,0.005703936823873401,"(0.00384, 0.0078]",-0.006015443286824101,0.5152990221977234
2018-01-17,3444.67,3456.192092249555,0.002351167872804094,0.0013940634575438315,"(-0.000124, 0.00384]",0.005703936823873401,0.6838067770004272
2018-01-18,3474.75,3423.9487829731756,0.008732331398943805,0.009682278338297186,"(0.0078, 0.0118]",-0.006015443286824101,0.8775456547737122
2018-01-19,3487.86,3479.5940219991003,0.0037729333045544156,0.0013940634575438315,"(-0.000124, 0.00384]",0.0013940634575438315,0.9772301316261292
2018-01-22,3501.36,3480.963587213441,0.0038705681994117835,0.005703936823873401,"(0.00384, 0.0078]",-0.0019772619275313257,0.9907481074333191
2018-01-23,3546.5,3506.2411180277054,0.012892133342472523,0.013653352011732544,"(0.0118, 0.0157]",0.0013940634575438315,0.4757799804210663
2018-01-24,3559.47,3580.8382001267714,0.0036571267446778855,0.0013940634575438315,"(-0.000124, 0.00384]",0.009682278338297186,0.9787424802780151
2018-01-25,3548.31,3538.058210083848,-0.0031352982326020573,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.006015443286824101,0.6084271669387817
2018-01-26,3558.13,3526.965342430929,0.002767514676000671,0.0013940634575438315,"(-0.000124, 0.00384]",-0.006015443286824101,0.7948611974716187
2018-01-29,3523.0,3551.094645017793,-0.009873163712399546,-0.0098382157260545,"(-0.012, -0.00804]",-0.0019772619275313257,0.8886727094650269
2018-01-30,3488.01,3501.8075933005184,-0.009931876241839332,-0.0098382157260545,"(-0.012, -0.00804]",-0.006015443286824101,0.8958681225776672
2018-01-31,3480.83,3467.028073661125,-0.0020584803369256832,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.006015443286824101,0.755677342414856
2018-02-01,3446.98,3485.682497904922,-0.00972469209929816,-0.0098382157260545,"(-0.012, -0.00804]",0.0013940634575438315,0.5911461710929871
2018-02-02,3462.08,3451.785308856884,0.004380646246859632,0.005703936823873401,"(0.00384, 0.0078]",0.0013940634575438315,0.9953516721725464
2018-02-05,3487.5,3481.8274855991954,0.007342406876790886,0.005703936823873401,"(0.00384, 0.0078]",0.005703936823873401,0.4326566159725189
2018-02-06,3370.65,3492.361796308184,-0.03350537634408601,-0.03370203264456371,"(-0.0358, -0.0318]",0.0013940634575438315,0.9958614706993103
2018-02-07,3309.26,3375.34889999317,-0.018213104297390648,-0.017851011374683645,"(-0.0199, -0.016]",0.0013940634575438315,0.668740451335907
2018-02-08,3262.05,3302.716726193698,-0.014266029263339863,-0.013940472229774408,"(-0.016, -0.012]",-0.0019772619275313257,0.9137700200080872
2018-02-09,3129.85,3229.957248390824,-0.04052666268144278,-0.04114197442527113,"(-0.0437, -0.0397]",-0.0098382157260545,0.9967066645622253
2018-02-12,3154.13,3073.979012048946,0.007757560266466568,0.005703936823873401,"(0.00384, 0.0078]",-0.017851011374683645,0.9914476871490479
2018-02-13,3184.96,3073.095749641847,0.009774486149904948,0.009682278338297186,"(0.0078, 0.0118]",-0.025691474466224693,0.9704135656356812
2018-02-14,3199.16,3140.5601535670576,0.004458454737265027,0.005703936823873401,"(0.00384, 0.0078]",-0.013940472229774408,0.9983670115470886
2018-02-22,3268.56,3179.9156344545236,0.021693194463546783,0.021678292379204503,"(0.0197, 0.0236]",-0.006015443286824101,0.9655566811561584
2018-02-23,3289.02,3300.207107685425,0.006259637271458951,0.005703936823873401,"(0.00384, 0.0078]",0.009682278338297186,0.8867003917694092
2018-02-26,3329.57,3230.307666568438,0.012328900401943566,0.013653352011732544,"(0.0118, 0.0157]",-0.017851011374683645,0.809669554233551
2018-02-27,3292.07,3296.812972065001,-0.011262715605919071,-0.0098382157260545,"(-0.012, -0.00804]",-0.0098382157260545,0.7653986811637878
2018-02-28,3259.41,3246.1769895865264,-0.009920809703317435,-0.0098382157260545,"(-0.012, -0.00804]",-0.013940472229774408,0.8862648010253906
2018-03-01,3273.75,3330.0684429637026,0.004399569247194979,0.005703936823873401,"(0.00384, 0.0078]",0.021678292379204503,0.6787355542182922
2018-03-02,3254.53,3201.9497126364076,-0.00587094310805647,-0.006015443286824101,"(-0.00804, -0.00408]",-0.021932122906022918,0.6324248909950256
2018-03-05,3256.93,3234.9525593597323,0.0007374336693777295,0.0013940634575438315,"(-0.000124, 0.00384]",-0.006015443286824101,0.346988707780838
2018-03-06,3289.64,3275.507322959778,0.01004320019159155,0.009682278338297186,"(0.0078, 0.0118]",0.005703936823873401,0.9001016616821289
2018-03-07,3271.67,3308.4038987332865,-0.005462603810751254,-0.006015443286824101,"(-0.00804, -0.00408]",0.005703936823873401,0.9973475933074951
2018-03-08,3288.41,3290.331398988562,0.005116652963165436,0.005703936823873401,"(0.00384, 0.0078]",0.005703936823873401,0.9292891621589661
2018-03-09,3307.17,3281.9079521048866,0.00570488473152686,0.005703936823873401,"(0.00384, 0.0078]",-0.0019772619275313257,0.2724507451057434
2018-03-12,3326.7,3287.275906425114,0.005905351100790046,0.005703936823873401,"(0.00384, 0.0078]",-0.006015443286824101,0.5085600018501282
2018-03-13,3310.24,3331.3376309042105,-0.004947846213965823,-0.006015443286824101,"(-0.00804, -0.00408]",0.0013940634575438315,0.7218228578567505
2018-03-14,3291.38,3290.3274390142233,-0.005697472086615973,-0.006015443286824101,"(-0.00804, -0.00408]",-0.006015443286824101,0.4685290455818176
2018-03-15,3291.11,3295.9683925828904,-8.203246054849789e-05,0.0013940634575438315,"(-0.000124, 0.00384]",0.0013940634575438315,0.3970882296562195
2018-03-16,3269.88,3336.0446833393335,-0.006450711158241473,-0.006015443286824101,"(-0.00804, -0.00408]",0.013653352011732544,0.5725085139274597
2018-03-19,3279.25,3288.531188941647,0.002865548582822619,0.0013940634575438315,"(-0.000124, 0.00384]",0.005703936823873401,0.5521144866943359
2018-03-20,3290.64,3297.9546348296867,0.003473355187924021,0.0013940634575438315,"(-0.000124, 0.00384]",0.005703936823873401,0.8797428011894226
2018-03-21,3280.95,3270.845341702645,-0.0029447159215229,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.006015443286824101,0.9843064546585083
2018-03-22,3263.48,3325.745965282894,-0.0053246773038295725,-0.006015443286824101,"(-0.00804, -0.00408]",0.013653352011732544,0.25672009587287903
2018-03-23,3152.76,3308.037441223249,-0.03392697366001929,-0.03370203264456371,"(-0.0358, -0.0318]",0.013653352011732544,0.8531610369682312
2018-03-26,3133.72,3221.106453081461,-0.006039152996105135,-0.006015443286824101,"(-0.00804, -0.00408]",0.021678292379204503,0.2797832489013672
2018-03-27,3166.65,3164.0615492742886,0.01050827770190077,0.009682278338297186,"(0.0078, 0.0118]",0.009682278338297186,0.49918296933174133
2018-03-28,3122.29,3197.310386699969,-0.014008494781551528,-0.013940472229774408,"(-0.016, -0.012]",0.009682278338297186,0.9779992699623108
2018-03-29,3160.53,3164.919724452712,0.012247420963459543,0.013653352011732544,"(0.0118, 0.0157]",0.013653352011732544,0.9910996556282043
2018-03-30,3168.9,3104.111343019971,0.002648290001993292,0.0013940634575438315,"(-0.000124, 0.00384]",-0.017851011374683645,0.6704311370849609
2018-04-02,3163.18,3099.3992957231044,-0.0018050427593171436,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.021932122906022918,0.5118854641914368
2018-04-03,3136.63,3132.059952779659,-0.008393452158903303,-0.0098382157260545,"(-0.012, -0.00804]",-0.0098382157260545,0.5044220089912415
2018-04-04,3131.11,3080.637982191826,-0.001759850540229424,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.017851011374683645,0.7248499393463135
2018-04-09,3138.29,3100.3054643579935,0.002293116498621739,0.0013940634575438315,"(-0.000124, 0.00384]",-0.0098382157260545,0.9312191009521484
2018-04-10,3190.32,3069.4606380052574,0.01657909243568967,0.017640144267200328,"(0.0157, 0.0197]",-0.021932122906022918,0.4929494261741638
2018-04-11,3208.08,3171.1288109731795,0.005566839690062331,0.005703936823873401,"(0.00384, 0.0078]",-0.006015443286824101,0.47633904218673706
2018-04-12,3180.16,3212.552267096877,-0.008703024862222963,-0.0098382157260545,"(-0.012, -0.00804]",0.0013940634575438315,0.6380137801170349
2018-04-13,3159.05,3135.8270678337603,-0.006638030790903526,-0.006015443286824101,"(-0.00804, -0.00408]",-0.013940472229774408,0.7276892066001892
2018-04-16,3110.65,3152.8037307078325,-0.015321061711590533,-0.013940472229774408,"(-0.016, -0.012]",-0.0019772619275313257,0.4944804608821869
2018-04-17,3066.8,3114.9864434942087,-0.014096732194235906,-0.013940472229774408,"(-0.016, -0.012]",0.0013940634575438315,0.9453598260879517
2018-04-18,3091.4,3036.628160011336,0.008021390374331583,0.009682278338297186,"(0.0078, 0.0118]",-0.0098382157260545,0.8319933414459229
2018-04-19,3117.38,3048.304424148875,0.008403959371158676,0.009682278338297186,"(0.0078, 0.0118]",-0.013940472229774408,0.8544866442680359
2018-04-20,3071.54,3121.725825541278,-0.014704655832782687,-0.013940472229774408,"(-0.016, -0.012]",0.0013940634575438315,0.8483849167823792
2018-04-23,3068.01,3075.821921672384,-0.0011492606314746912,-0.0019772619275313257,"(-0.00408, -0.000124]",0.0013940634575438315,0.9841253757476807
2018-04-24,3128.93,3037.826255770308,0.01985651937249222,0.021678292379204503,"(0.0197, 0.0236]",-0.0098382157260545,0.9227645397186279
2018-04-25,3117.97,3122.7432858370894,-0.0035027948851524826,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.0019772619275313257,0.42017868161201477
2018-04-26,3075.03,3087.2947385126336,-0.013771780998534155,-0.013940472229774408,"(-0.016, -0.012]",-0.0098382157260545,0.6053884625434875
2018-04-27,3082.23,3068.9498602549834,0.0023414405713113595,0.0013940634575438315,"(-0.000124, 0.00384]",-0.0019772619275313257,0.6596730351448059
2018-05-02,3081.18,3014.630152815369,-0.00034066244245245514,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.021932122906022918,0.7159741520881653
2018-05-03,3100.86,3050.8666864691954,0.006387163359492298,0.005703936823873401,"(0.00384, 0.0078]",-0.0098382157260545,0.9783099889755249
2018-05-04,3091.03,3082.206952529619,-0.003170088298085072,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.006015443286824101,0.8778459429740906
2018-05-07,3136.64,3023.237150133796,0.014755599266263797,0.013653352011732544,"(0.0118, 0.0157]",-0.021932122906022918,0.7128432393074036
2018-05-08,3161.5,3141.01267520347,0.007925678432972871,0.009682278338297186,"(0.0078, 0.0118]",0.0013940634575438315,0.5110016465187073
2018-05-09,3159.15,3165.9073316210247,-0.0007433180452316446,-0.0019772619275313257,"(-0.00408, -0.000124]",0.0013940634575438315,0.9244595766067505
2018-05-10,3174.41,3102.755977415668,0.004830413244068632,0.005703936823873401,"(0.00384, 0.0078]",-0.017851011374683645,0.8257730603218079
2018-05-11,3163.26,3178.8353289802612,-0.0035124637334180697,-0.0019772619275313257,"(-0.00408, -0.000124]",0.0013940634575438315,0.9018285274505615
2018-05-14,3174.03,3167.6697851727104,0.003404715388554802,0.0013940634575438315,"(-0.000124, 0.00384]",0.0013940634575438315,0.7687473297119141
2018-05-15,3192.12,3178.4547992361477,0.005699379022882534,0.005703936823873401,"(0.00384, 0.0078]",0.0013940634575438315,0.929526150226593
2018-05-16,3169.57,3299.0435085155177,-0.007064270766763081,-0.006015443286824101,"(-0.00804, -0.00408]",0.03349608050935354,0.5383816957473755
2018-05-17,3154.28,3187.6490270388445,-0.004823998207958757,-0.006015443286824101,"(-0.00804, -0.00408]",0.005703936823873401,0.6095281839370728
2018-05-18,3193.3,3172.2718138448076,0.012370493424807005,0.013653352011732544,"(0.0118, 0.0157]",0.005703936823873401,0.42382314801216125
2018-05-21,3213.84,3249.630272688451,0.006432217455297096,0.005703936823873401,"(0.00384, 0.0078]",0.017640144267200328,0.3693000078201294
2018-05-22,3214.35,3244.9572934147536,0.0001586886714957103,0.0013940634575438315,"(-0.000124, 0.00384]",0.009682278338297186,0.6971681714057922
2018-05-23,3168.96,3207.9943881232393,-0.01412105091231508,-0.013940472229774408,"(-0.016, -0.012]",-0.0019772619275313257,0.9848105311393738
2018-05-24,3154.65,3149.8973008417856,-0.00451567706755529,-0.006015443286824101,"(-0.00804, -0.00408]",-0.006015443286824101,0.8963208794593811
2018-05-25,3141.3,3172.6439243014324,-0.004231848224050205,-0.006015443286824101,"(-0.00804, -0.00408]",0.005703936823873401,0.6668148636817932
2018-05-28,3135.08,3110.3952129397453,-0.0019800719447363724,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.0098382157260545,0.8863948583602905
2018-05-29,3120.46,3152.962298257789,-0.004663357872845331,-0.006015443286824101,"(-0.00804, -0.00408]",0.005703936823873401,0.35718753933906555
2018-05-30,3041.44,3101.6890498411967,-0.02532318952974877,-0.025691474466224693,"(-0.0278, -0.0239]",-0.006015443286824101,0.6598812937736511
2018-05-31,3095.47,3023.1443901697216,0.017764611499815786,0.017640144267200328,"(0.0157, 0.0197]",-0.006015443286824101,0.9716919660568237
2018-06-01,3075.14,3076.8493757689344,-0.006567661776725298,-0.006015443286824101,"(-0.00804, -0.00408]",-0.006015443286824101,0.5510225892066956
2018-06-04,3091.19,3079.426940300831,0.00521927456961313,0.005703936823873401,"(0.00384, 0.0078]",0.0013940634575438315,0.48104003071784973
2018-06-05,3114.21,3060.778205929778,0.0074469702606438926,0.005703936823873401,"(0.00384, 0.0078]",-0.0098382157260545,0.9967401623725891
2018-06-06,3115.18,3108.0523911326627,0.00031147546247667357,0.0013940634575438315,"(-0.000124, 0.00384]",-0.0019772619275313257,0.4636203348636627
2018-06-07,3109.5,3109.020473188593,-0.0018233296310324887,-0.0019772619275313257,"(-0.00408, -0.000124]",-0.0019772619275313257,0.8723704814910889
2018-06-08,3067.15,3066.1521016015163,-0.013619552982794603,-0.013940472229774408,"(-0.016, -0.012]",-0.013940472229774408,0.3554466664791107
2018-06-11,3052.78,3109.0268786227857,-0.004685131147808219,-0.006015443286824101,"(-0.00804, -0.00408]",0.013653352011732544,0.6599254608154297
2018-06-12,3079.8,3106.631479616024,0.008850948971101724,0.009682278338297186,"(0.0078, 0.0118]",0.017640144267200328,0.4137439727783203
2018-06-13,3049.8,3109.619480826288,-0.009740892265731493,-0.0098382157260545,"(-0.012, -0.00804]",0.009682278338297186,0.8265025019645691
2018-06-14,3044.16,3054.051614732817,-0.0018493015935472368,-0.0019772619275313257,"(-0.00408, -0.000124]",0.0013940634575438315,0.9800243973731995
2018-06-15,3021.9,3061.523696321762,-0.0073123620309050175,-0.006015443286824101,"(-0.00804, -0.00408]",0.005703936823873401,0.6110056042671204
2018-06-19,2907.82,3003.7219319315464,-0.03775108375525327,-0.03754542132745795,"(-0.0397, -0.0358]",-0.006015443286824101,0.9537922143936157
2018-06-20,2915.73,2911.873685603115,0.0027202509096160288,0.0013940634575438315,"(-0.000124, 0.00384]",0.0013940634575438315,0.6616591215133667
2018-06-21,2875.81,2967.163897844204,-0.013691253991281793,-0.013940472229774408,"(-0.016, -0.012]",0.017640144267200328,0.6200372576713562
2018-06-22,2889.76,2858.510728041318,0.004850807250826872,0.005703936823873401,"(0.00384, 0.0078]",-0.006015443286824101,0.8510955572128296
2018-06-25,2859.34,2861.329917723477,-0.010526825757156355,-0.0098382157260545,"(-0.012, -0.00804]",-0.0098382157260545,0.9561706781387329
2018-06-26,2844.51,2898.3795755412275,-0.005186511572600638,-0.006015443286824101,"(-0.00804, -0.00408]",0.013653352011732544,0.9683182835578918
2018-06-27,2813.18,2827.399011416196,-0.011014199282126103,-0.0098382157260545,"(-0.012, -0.00804]",-0.006015443286824101,0.9986547231674194
2018-06-28,2786.9,2817.101751437493,-0.00934174137452981,-0.0098382157260545,"(-0.012, -0.00804]",0.0013940634575438315,0.5009071826934814
2018-06-29,2847.42,2781.389568734163,0.02171588503354971,0.021678292379204503,"(0.0197, 0.0236]",-0.0019772619275313257,0.4433229863643646
2018-07-02,2775.56,2851.3894841702795,-0.025236881106405096,-0.025691474466224693,"(-0.0278, -0.0239]",0.0013940634575438315,0.943462073802948
2018-07-03,2786.89,2779.42930677022,0.004082059115998238,0.005703936823873401,"(0.00384, 0.0078]",0.0013940634575438315,0.9957005381584167
