Date,Open,High,Low,Close,Volume,Adj Close
2013-03-08,2318.61,2318.61,2318.61,2318.61,000,2318.61
2013-03-07,2324.29,2324.29,2324.29,2324.29,000,2324.29
2013-03-06,2347.18,2347.18,2347.18,2347.18,000,2347.18
2013-03-05,2326.31,2326.31,2326.31,2326.31,000,2326.31
2013-03-04,2273.40,2273.40,2273.40,2273.40,000,2273.40
2013-03-01,2359.51,2359.51,2359.51,2359.51,000,2359.51
2013-02-28,2365.59,2365.59,2365.59,2365.59,000,2365.59
2013-02-27,2313.22,2313.22,2313.22,2313.22,000,2313.22
2013-02-26,2293.34,2293.34,2293.34,2293.34,000,2293.34
2013-02-25,2325.82,2325.82,2325.82,2325.82,000,2325.82
2013-02-22,2314.16,2314.16,2314.16,2314.16,000,2314.16
2013-02-21,2325.95,2325.95,2325.95,2325.95,000,2325.95
2013-02-20,2397.18,2397.18,2397.18,2397.18,000,2397.18
2013-02-19,2382.91,2382.91,2382.91,2382.91,000,2382.91
2013-02-18,2421.56,2421.56,2421.56,2421.56,000,2421.56
2013-02-08,2432.40,2432.40,2432.40,2432.40,000,2432.40
2013-02-07,2418.53,2418.53,2418.53,2418.53,000,2418.53
2013-02-06,2434.48,2434.48,2434.48,2434.48,000,2434.48
2013-02-05,2433.13,2433.13,2433.13,2433.13,000,2433.13
2013-02-04,2428.15,2428.15,2428.15,2428.15,000,2428.15
2013-02-01,2419.02,2419.02,2419.02,2419.02,000,2419.02
2013-01-31,2385.42,2385.42,2385.42,2385.42,000,2385.42
2013-01-30,2382.48,2382.48,2382.48,2382.48,000,2382.48
2013-01-29,2358.98,2358.98,2358.98,2358.98,000,2358.98
2013-01-28,2346.50,2346.50,2346.50,2346.50,000,2346.50
2013-01-25,2291.30,2291.30,2291.30,2291.30,000,2291.30
2013-01-24,2302.60,2302.60,2302.60,2302.60,000,2302.60
2013-01-23,2320.91,2320.91,2320.91,2320.91,000,2320.91
2013-01-22,2315.14,2315.14,2315.14,2315.14,000,2315.14
2013-01-21,2328.22,2328.22,2328.22,2328.22,000,2328.22
2013-01-18,2317.07,2317.07,2317.07,2317.07,000,2317.07
2013-01-17,2284.91,2284.91,2284.91,2284.91,000,2284.91
2013-01-16,2309.50,2309.50,2309.50,2309.50,000,2309.50
2013-01-15,2325.68,2325.68,2325.68,2325.68,000,2325.68
2013-01-14,2311.74,2311.74,2311.74,2311.74,000,2311.74
2013-01-11,2243.00,2243.00,2243.00,2243.00,000,2243.00
2013-01-10,2283.66,2283.66,2283.66,2283.66,000,2283.66
2013-01-09,2275.34,2275.34,2275.34,2275.34,000,2275.34
2013-01-08,2276.07,2276.07,2276.07,2276.07,000,2276.07
2013-01-07,2285.36,2285.36,2285.36,2285.36,000,2285.36
2013-01-04,2276.99,2276.99,2276.99,2276.99,000,2276.99
2012-12-31,2269.13,2269.13,2269.13,2269.13,000,2269.13
2012-12-28,2233.25,2233.25,2233.25,2233.25,000,2233.25
2012-12-27,2205.90,2205.90,2205.90,2205.90,000,2205.90
2012-12-26,2219.13,2219.13,2219.13,2219.13,000,2219.13
2012-12-25,2213.61,2213.61,2213.61,2213.61,000,2213.61
2012-12-24,2159.05,2159.05,2159.05,2159.05,000,2159.05
2012-12-21,2153.31,2153.31,2153.31,2153.31,000,2153.31
2012-12-20,2168.35,2168.35,2168.35,2168.35,000,2168.35
2012-12-19,2162.24,2162.24,2162.24,2162.24,000,2162.24
2012-12-18,2162.46,2162.46,2162.46,2162.46,000,2162.46
2012-12-17,2160.34,2160.34,2160.34,2160.34,000,2160.34
2012-12-14,2150.62,2150.62,2150.62,2150.62,000,2150.62
2012-12-13,2061.48,2061.48,2061.48,2061.48,000,2061.48
2012-12-12,2082.73,2082.73,2082.73,2082.73,000,2082.73
2012-12-11,2074.70,2074.70,2074.70,2074.70,000,2074.70
2012-12-10,2083.77,2083.77,2083.77,2083.77,000,2083.77
2012-12-07,2061.79,2061.79,2061.79,2061.79,000,2061.79
2012-12-06,2029.24,2029.24,2029.24,2029.24,000,2029.24
2012-12-05,2031.91,2031.91,2031.91,2031.91,000,2031.91
2012-12-04,1975.14,1975.14,1975.14,1975.14,000,1975.14
2012-12-03,1959.77,1959.77,1959.77,1959.77,000,1959.77
2012-11-30,1980.12,1980.12,1980.12,1980.12,000,1980.12
2012-11-29,1963.49,1963.49,1963.49,1963.49,000,1963.49
2012-11-28,1973.52,1973.52,1973.52,1973.52,000,1973.52
2012-11-27,1991.17,1991.17,1991.17,1991.17,000,1991.17
2012-11-26,2017.46,2017.46,2017.46,2017.46,000,2017.46
2012-11-23,2027.38,2027.38,2027.38,2027.38,000,2027.38
2012-11-22,2015.61,2015.61,2015.61,2015.61,000,2015.61
2012-11-21,2030.32,2030.32,2030.32,2030.32,000,2030.32
2012-11-20,2008.92,2008.92,2008.92,2008.92,000,2008.92
2012-11-19,2016.98,2016.98,2016.98,2016.98,000,2016.98
2012-11-16,2014.72,2014.72,2014.72,2014.72,000,2014.72
2012-11-15,2030.29,2030.29,2030.29,2030.29,000,2030.29
2012-11-14,2055.42,2055.42,2055.42,2055.42,000,2055.42
2012-11-13,2047.89,2047.89,2047.89,2047.89,000,2047.89
2012-11-12,2079.27,2079.27,2079.27,2079.27,000,2079.27
2012-11-09,2069.07,2069.07,2069.07,2069.07,000,2069.07
2012-11-08,2071.51,2071.51,2071.51,2071.51,000,2071.51
2012-11-07,2105.73,2105.73,2105.73,2105.73,000,2105.73
2012-11-06,2106.00,2106.00,2106.00,2106.00,000,2106.00
2012-11-05,2114.03,2114.03,2114.03,2114.03,000,2114.03
2012-11-02,2117.05,2117.05,2117.05,2117.05,000,2117.05
2012-11-01,2104.43,2104.43,2104.43,2104.43,000,2104.43
2012-10-31,2068.88,2068.88,2068.88,2068.88,000,2068.88
2012-10-30,2062.35,2062.35,2062.35,2062.35,000,2062.35
2012-10-29,2058.94,2058.94,2058.94,2058.94,000,2058.94
2012-10-26,2066.21,2066.21,2066.21,2066.21,000,2066.21
2012-10-25,2101.58,2101.58,2101.58,2101.58,000,2101.58
2012-10-24,2115.99,2115.99,2115.99,2115.99,000,2115.99
2012-10-23,2114.45,2114.45,2114.45,2114.45,000,2114.45
2012-10-22,2132.76,2132.76,2132.76,2132.76,000,2132.76
2012-10-19,2128.30,2128.30,2128.30,2128.30,000,2128.30
2012-10-18,2131.69,2131.69,2131.69,2131.69,000,2131.69
2012-10-17,2105.62,2105.62,2105.62,2105.62,000,2105.62
2012-10-16,2098.81,2098.81,2098.81,2098.81,000,2098.81
2012-10-15,2098.70,2098.70,2098.70,2098.70,000,2098.70
2012-10-12,2104.93,2104.93,2104.93,2104.93,000,2104.93
2012-10-11,2102.87,2102.87,2102.87,2102.87,000,2102.87
2012-10-10,2119.94,2119.94,2119.94,2119.94,000,2119.94
2012-10-09,2115.23,2115.23,2115.23,2115.23,000,2115.23
2012-10-08,2074.42,2074.42,2074.42,2074.42,000,2074.42
2012-09-28,2086.17,2086.17,2086.17,2086.17,000,2086.17
2012-09-27,2056.32,2056.32,2056.32,2056.32,000,2056.32
2012-09-26,2004.17,2004.17,2004.17,2004.17,000,2004.17
2012-09-25,2029.29,2029.29,2029.29,2029.29,000,2029.29
2012-09-24,2033.19,2033.19,2033.19,2033.19,000,2033.19
2012-09-21,2026.69,2026.69,2026.69,2026.69,000,2026.69
2012-09-20,2024.84,2024.84,2024.84,2024.84,000,2024.84
2012-09-19,2067.83,2067.83,2067.83,2067.83,000,2067.83
2012-09-18,2059.54,2059.54,2059.54,2059.54,000,2059.54
2012-09-17,2078.50,2078.50,2078.50,2078.50,000,2078.50
2012-09-14,2123.85,2123.85,2123.85,2123.85,000,2123.85
2012-09-13,2110.38,2110.38,2110.38,2110.38,000,2110.38
2012-09-12,2126.55,2126.55,2126.55,2126.55,000,2126.55
2012-09-11,2120.55,2120.55,2120.55,2120.55,000,2120.55
2012-09-10,2134.89,2134.89,2134.89,2134.89,000,2134.89
2012-09-07,2127.76,2127.76,2127.76,2127.76,000,2127.76
2012-09-06,2051.92,2051.92,2051.92,2051.92,000,2051.92
2012-09-05,2037.68,2037.68,2037.68,2037.68,000,2037.68
2012-09-04,2043.65,2043.65,2043.65,2043.65,000,2043.65
2012-09-03,2059.15,2059.15,2059.15,2059.15,000,2059.15
2012-08-31,2047.52,2047.52,2047.52,2047.52,000,2047.52
2012-08-30,2052.58,2052.58,2052.58,2052.58,000,2052.58
2012-08-29,2053.24,2053.24,2053.24,2053.24,000,2053.24
2012-08-28,2073.15,2073.15,2073.15,2073.15,000,2073.15
2012-08-27,2055.71,2055.71,2055.71,2055.71,000,2055.71
2012-08-24,2092.10,2092.10,2092.10,2092.10,000,2092.10
2012-08-23,2113.07,2113.07,2113.07,2113.07,000,2113.07
2012-08-22,2107.71,2107.71,2107.71,2107.71,000,2107.71
2012-08-21,2118.27,2118.27,2118.27,2118.27,000,2118.27
2012-08-20,2106.96,2106.96,2106.96,2106.96,000,2106.96
2012-08-17,2114.89,2114.89,2114.89,2114.89,000,2114.89
2012-08-16,2112.20,2112.20,2112.20,2112.20,000,2112.20
2012-08-15,2118.95,2118.95,2118.95,2118.95,000,2118.95
2012-08-14,2142.52,2142.52,2142.52,2142.52,000,2142.52
2012-08-13,2136.08,2136.08,2136.08,2136.08,000,2136.08
2012-08-10,2168.81,2168.81,2168.81,2168.81,000,2168.81
2012-08-09,2174.10,2174.10,2174.10,2174.10,000,2174.10
2012-08-08,2160.99,2160.99,2160.99,2160.99,000,2160.99
2012-08-07,2157.62,2157.62,2157.62,2157.62,000,2157.62
2012-08-06,2154.92,2154.92,2154.92,2154.92,000,2154.92
2012-08-03,2132.80,2132.80,2132.80,2132.80,000,2132.80
2012-08-02,2111.18,2111.18,2111.18,2111.18,000,2111.18
2012-08-01,2123.36,2123.36,2123.36,2123.36,000,2123.36
2012-07-31,2103.63,2103.63,2103.63,2103.63,000,2103.63
2012-07-30,2109.91,2109.91,2109.91,2109.91,000,2109.91
2012-07-27,2128.76,2128.76,2128.76,2128.76,000,2128.76
2012-07-26,2126.00,2126.00,2126.00,2126.00,000,2126.00
2012-07-25,2136.15,2136.15,2136.15,2136.15,000,2136.15
2012-07-24,2146.59,2146.59,2146.59,2146.59,000,2146.59
2012-07-23,2141.40,2141.40,2141.40,2141.40,000,2141.40
2012-07-20,2168.64,2168.64,2168.64,2168.64,000,2168.64
2012-07-19,2184.84,2184.84,2184.84,2184.84,000,2184.84
2012-07-18,2169.10,2169.10,2169.10,2169.10,000,2169.10
2012-07-17,2161.19,2161.19,2161.19,2161.19,000,2161.19
2012-07-16,2147.96,2147.96,2147.96,2147.96,000,2147.96
2012-07-13,2185.90,2185.90,2185.90,2185.90,000,2185.90
2012-07-12,2185.49,2185.49,2185.49,2185.49,000,2185.49
2012-07-11,2175.38,2175.38,2175.38,2175.38,000,2175.38
2012-07-10,2164.44,2164.44,2164.44,2164.44,000,2164.44
2012-07-09,2170.81,2170.81,2170.81,2170.81,000,2170.81
2012-07-06,2223.58,2223.58,2223.58,2223.58,000,2223.58
2012-07-05,2201.35,2201.35,2201.35,2201.35,000,2201.35
2012-07-04,2227.31,2227.31,2227.31,2227.31,000,2227.31
2012-07-03,2229.19,2229.19,2229.19,2229.19,000,2229.19
2012-07-02,2226.11,2226.11,2226.11,2226.11,000,2226.11
2012-06-29,2225.43,2225.43,2225.43,2225.43,000,2225.43
2012-06-28,2195.84,2195.84,2195.84,2195.84,000,2195.84
2012-06-27,2216.93,2216.93,2216.93,2216.93,000,2216.93
2012-06-26,2222.07,2222.07,2222.07,2222.07,000,2222.07
2012-06-25,2224.11,2224.11,2224.11,2224.11,000,2224.11
2012-06-21,2260.88,2260.88,2260.88,2260.88,000,2260.88
2012-06-20,2292.88,2292.88,2292.88,2292.88,000,2292.88
2012-06-19,2300.79,2300.79,2300.79,2300.79,000,2300.79
2012-06-18,2316.05,2316.05,2316.05,2316.05,000,2316.05
2012-06-15,2306.85,2306.85,2306.85,2306.85,000,2306.85
2012-06-14,2295.95,2295.95,2295.95,2295.95,000,2295.95
2012-06-13,2318.92,2318.92,2318.92,2318.92,000,2318.92
2012-06-12,2289.79,2289.79,2289.79,2289.79,000,2289.79
2012-06-11,2305.86,2305.86,2305.86,2305.86,000,2305.86
2012-06-08,2281.45,2281.45,2281.45,2281.45,000,2281.45
2012-06-07,2293.13,2293.13,2293.13,2293.13,000,2293.13
2012-06-06,2309.55,2309.55,2309.55,2309.55,000,2309.55
2012-06-05,2311.92,2311.92,2311.92,2311.92,000,2311.92
2012-06-04,2308.55,2308.55,2308.55,2308.55,000,2308.55
2012-06-01,2373.44,2373.44,2373.44,2373.44,000,2373.44
2012-05-31,2372.23,2372.23,2372.23,2372.23,000,2372.23
2012-05-30,2384.67,2384.67,2384.67,2384.67,000,2384.67
2012-05-29,2389.64,2389.64,2389.64,2389.64,000,2389.64
2012-05-28,2361.37,2361.37,2361.37,2361.37,000,2361.37
2012-05-25,2333.55,2333.55,2333.55,2333.55,000,2333.55
2012-05-24,2350.97,2350.97,2350.97,2350.97,000,2350.97
2012-05-23,2363.44,2363.44,2363.44,2363.44,000,2363.44
2012-05-22,2373.31,2373.31,2373.31,2373.31,000,2373.31
2012-05-21,2348.30,2348.30,2348.30,2348.30,000,2348.30
2012-05-18,2344.52,2344.52,2344.52,2344.52,000,2344.52
2012-05-17,2378.89,2378.89,2378.89,2378.89,000,2378.89
2012-05-16,2346.19,2346.19,2346.19,2346.19,000,2346.19
2012-05-15,2374.84,2374.84,2374.84,2374.84,000,2374.84
2012-05-14,2380.73,2380.73,2380.73,2380.73,000,2380.73
2012-05-11,2394.98,2394.98,2394.98,2394.98,000,2394.98
2012-05-10,2410.23,2410.23,2410.23,2410.23,000,2410.23
2012-05-09,2408.59,2408.59,2408.59,2408.59,000,2408.59
2012-05-08,2448.88,2448.88,2448.88,2448.88,000,2448.88
2012-05-07,2451.95,2451.95,2451.95,2451.95,000,2451.95
2012-05-04,2452.01,2452.01,2452.01,2452.01,000,2452.01
2012-05-03,2440.08,2440.08,2440.08,2440.08,000,2440.08
2012-05-02,2438.44,2438.44,2438.44,2438.44,000,2438.44
2012-04-27,2396.32,2396.32,2396.32,2396.32,000,2396.32
2012-04-26,2404.70,2404.70,2404.70,2404.70,000,2404.70
2012-04-25,2406.81,2406.81,2406.81,2406.81,000,2406.81
2012-04-24,2388.83,2388.83,2388.83,2388.83,000,2388.83
2012-04-23,2388.59,2388.59,2388.59,2388.59,000,2388.59
2012-04-20,2406.86,2406.86,2406.86,2406.86,000,2406.86
2012-04-19,2378.63,2378.63,2378.63,2378.63,000,2378.63
2012-04-18,2380.85,2380.85,2380.85,2380.85,000,2380.85
2012-04-17,2334.99,2334.99,2334.99,2334.99,000,2334.99
2012-04-16,2357.03,2357.03,2357.03,2357.03,000,2357.03
2012-04-13,2359.16,2359.16,2359.16,2359.16,000,2359.16
2012-04-12,2350.86,2350.86,2350.86,2350.86,000,2350.86
2012-04-11,2308.93,2308.93,2308.93,2308.93,000,2308.93
2012-04-10,2305.86,2305.86,2305.86,2305.86,000,2305.86
2012-04-09,2285.78,2285.78,2285.78,2285.78,000,2285.78
2012-04-06,2306.55,2306.55,2306.55,2306.55,000,2306.55
2012-04-05,2302.24,2302.24,2302.24,2302.24,000,2302.24
2012-03-30,2262.79,2262.79,2262.79,2262.79,000,2262.79
2012-03-29,2252.16,2252.16,2252.16,2252.16,000,2252.16
2012-03-28,2284.88,2284.88,2284.88,2284.88,000,2284.88
2012-03-27,2347.18,2347.18,2347.18,2347.18,000,2347.18
2012-03-26,2350.60,2350.60,2350.60,2350.60,000,2350.60
2012-03-23,2349.54,2349.54,2349.54,2349.54,000,2349.54
2012-03-22,2375.77,2375.77,2375.77,2375.77,000,2375.77
2012-03-21,2378.20,2378.20,2378.20,2378.20,000,2378.20
2012-03-20,2376.84,2376.84,2376.84,2376.84,000,2376.84
2012-03-19,2410.18,2410.18,2410.18,2410.18,000,2410.18
2012-03-16,2404.74,2404.74,2404.74,2404.74,000,2404.74
2012-03-15,2373.77,2373.77,2373.77,2373.77,000,2373.77
2012-03-14,2391.23,2391.23,2391.23,2391.23,000,2391.23
2012-03-13,2455.79,2455.79,2455.79,2455.79,000,2455.79
2012-03-12,2434.86,2434.86,2434.86,2434.86,000,2434.86
2012-03-09,2439.46,2439.46,2439.46,2439.46,000,2439.46
2012-03-08,2420.28,2420.28,2420.28,2420.28,000,2420.28
2012-03-07,2394.79,2394.79,2394.79,2394.79,000,2394.79
2012-03-06,2410.45,2410.45,2410.45,2410.45,000,2410.45
2012-03-05,2445.00,2445.00,2445.00,2445.00,000,2445.00
2012-03-02,2460.69,2460.69,2460.69,2460.69,000,2460.69
2012-03-01,2426.11,2426.11,2426.11,2426.11,000,2426.11
2012-02-29,2428.49,2428.49,2428.49,2428.49,000,2428.49
2012-02-28,2451.86,2451.86,2451.86,2451.86,000,2451.86
2012-02-27,2447.06,2447.06,2447.06,2447.06,000,2447.06
2012-02-24,2439.63,2439.63,2439.63,2439.63,000,2439.63
2012-02-23,2409.55,2409.55,2409.55,2409.55,000,2409.55
2012-02-22,2403.59,2403.59,2403.59,2403.59,000,2403.59
2012-02-21,2381.43,2381.43,2381.43,2381.43,000,2381.43
2012-02-20,2363.60,2363.60,2363.60,2363.60,000,2363.60
2012-02-17,2357.18,2357.18,2357.18,2357.18,000,2357.18
2012-02-16,2356.86,2356.86,2356.86,2356.86,000,2356.86
2012-02-15,2366.70,2366.70,2366.70,2366.70,000,2366.70
2012-02-14,2344.77,2344.77,2344.77,2344.77,000,2344.77
2012-02-13,2351.85,2351.85,2351.85,2351.85,000,2351.85
2012-02-10,2351.98,2351.98,2351.98,2351.98,000,2351.98
2012-02-09,2349.59,2349.59,2349.59,2349.59,000,2349.59
2012-02-08,2347.53,2347.53,2347.53,2347.53,000,2347.53
2012-02-07,2291.90,2291.90,2291.90,2291.90,000,2291.90
2012-02-06,2331.14,2331.14,2331.14,2331.14,000,2331.14
2012-02-03,2330.41,2330.41,2330.41,2330.41,000,2330.41
2012-02-02,2312.56,2312.56,2312.56,2312.56,000,2312.56
2012-02-01,2268.08,2268.08,2268.08,2268.08,000,2268.08
2012-01-31,2292.61,2292.61,2292.61,2292.61,000,2292.61
2012-01-30,2285.04,2285.04,2285.04,2285.04,000,2285.04
2012-01-20,2319.12,2319.12,2319.12,2319.12,000,2319.12
2012-01-19,2296.07,2296.07,2296.07,2296.07,000,2296.07
2012-01-18,2266.38,2266.38,2266.38,2266.38,000,2266.38
2012-01-17,2298.38,2298.38,2298.38,2298.38,000,2298.38
2012-01-16,2206.19,2206.19,2206.19,2206.19,000,2206.19
2012-01-13,2244.58,2244.58,2244.58,2244.58,000,2244.58
2012-01-12,2275.01,2275.01,2275.01,2275.01,000,2275.01
2012-01-11,2276.05,2276.05,2276.05,2276.05,000,2276.05
2012-01-10,2285.74,2285.74,2285.74,2285.74,000,2285.74
2012-01-09,2225.89,2225.89,2225.89,2225.89,000,2225.89
2012-01-06,2163.40,2163.40,2163.40,2163.40,000,2163.40
2012-01-05,2148.45,2148.45,2148.45,2148.45,000,2148.45
2012-01-04,2169.39,2169.39,2169.39,2169.39,000,2169.39
2011-12-30,2199.42,2199.42,2199.42,2199.42,000,2199.42
2011-12-29,2173.56,2173.56,2173.56,2173.56,000,2173.56
2011-12-28,2170.01,2170.01,2170.01,2170.01,000,2170.01
2011-12-27,2166.21,2166.21,2166.21,2166.21,000,2166.21
2011-12-26,2190.11,2190.11,2190.11,2190.11,000,2190.11
2011-12-23,2204.78,2204.78,2204.78,2204.78,000,2204.78
2011-12-22,2186.30,2186.30,2186.30,2186.30,000,2186.30
2011-12-21,2191.15,2191.15,2191.15,2191.15,000,2191.15
2011-12-20,2215.93,2215.93,2215.93,2215.93,000,2215.93
2011-12-19,2218.24,2218.24,2218.24,2218.24,000,2218.24
2011-12-16,2224.84,2224.84,2224.84,2224.84,000,2224.84
2011-12-15,2180.90,2180.90,2180.90,2180.90,000,2180.90
2011-12-14,2228.52,2228.52,2228.52,2228.52,000,2228.52
2011-12-13,2248.59,2248.59,2248.59,2248.59,000,2248.59
2011-12-12,2291.54,2291.54,2291.54,2291.54,000,2291.54
2011-12-09,2315.27,2315.27,2315.27,2315.27,000,2315.27
2011-12-08,2329.82,2329.82,2329.82,2329.82,000,2329.82
2011-12-07,2332.73,2332.73,2332.73,2332.73,000,2332.73
2011-12-06,2325.91,2325.91,2325.91,2325.91,000,2325.91
2011-12-05,2333.23,2333.23,2333.23,2333.23,000,2333.23
2011-12-02,2360.66,2360.66,2360.66,2360.66,000,2360.66
2011-12-01,2386.86,2386.86,2386.86,2386.86,000,2386.86
2011-11-30,2333.41,2333.41,2333.41,2333.41,000,2333.41
2011-11-29,2412.39,2412.39,2412.39,2412.39,000,2412.39
2011-11-28,2383.03,2383.03,2383.03,2383.03,000,2383.03
2011-11-25,2380.22,2380.22,2380.22,2380.22,000,2380.22
2011-11-24,2397.55,2397.55,2397.55,2397.55,000,2397.55
2011-11-23,2395.06,2395.06,2395.06,2395.06,000,2395.06
2011-11-22,2412.62,2412.62,2412.62,2412.62,000,2412.62
2011-11-21,2415.13,2415.13,2415.13,2415.13,000,2415.13
2011-11-18,2416.56,2416.56,2416.56,2416.56,000,2416.56
2011-11-17,2463.05,2463.05,2463.05,2463.05,000,2463.05
2011-11-16,2466.96,2466.96,2466.96,2466.96,000,2466.96
2011-11-15,2529.76,2529.76,2529.76,2529.76,000,2529.76
2011-11-14,2528.71,2528.71,2528.71,2528.71,000,2528.71
2011-11-11,2481.08,2481.08,2481.08,2481.08,000,2481.08
2011-11-10,2479.54,2479.54,2479.54,2479.54,000,2479.54
2011-11-09,2524.92,2524.92,2524.92,2524.92,000,2524.92
2011-11-08,2503.84,2503.84,2503.84,2503.84,000,2503.84
2011-11-07,2509.80,2509.80,2509.80,2509.80,000,2509.80
2011-11-04,2528.29,2528.29,2528.29,2528.29,000,2528.29
2011-11-03,2508.09,2508.09,2508.09,2508.09,000,2508.09
2011-11-02,2504.11,2504.11,2504.11,2504.11,000,2504.11
2011-11-01,2470.02,2470.02,2470.02,2470.02,000,2470.02
2011-10-31,2468.25,2468.25,2468.25,2468.25,000,2468.25
2011-10-28,2473.41,2473.41,2473.41,2473.41,000,2473.41
2011-10-27,2435.61,2435.61,2435.61,2435.61,000,2435.61
2011-10-26,2427.48,2427.48,2427.48,2427.48,000,2427.48
2011-10-25,2409.67,2409.67,2409.67,2409.67,000,2409.67
2011-10-24,2370.33,2370.33,2370.33,2370.33,000,2370.33
2011-10-21,2317.27,2317.27,2317.27,2317.27,000,2317.27
2011-10-20,2331.37,2331.37,2331.37,2331.37,000,2331.37
2011-10-19,2377.51,2377.51,2377.51,2377.51,000,2377.51
2011-10-18,2383.49,2383.49,2383.49,2383.49,000,2383.49
2011-10-17,2440.40,2440.40,2440.40,2440.40,000,2440.40
2011-10-14,2431.38,2431.38,2431.38,2431.38,000,2431.38
2011-10-13,2438.79,2438.79,2438.79,2438.79,000,2438.79
2011-10-12,2420.00,2420.00,2420.00,2420.00,000,2420.00
2011-10-11,2348.52,2348.52,2348.52,2348.52,000,2348.52
2011-10-10,2344.79,2344.79,2344.79,2344.79,000,2344.79
2011-09-30,2359.22,2359.22,2359.22,2359.22,000,2359.22
2011-09-29,2365.34,2365.34,2365.34,2365.34,000,2365.34
2011-09-28,2392.06,2392.06,2392.06,2392.06,000,2392.06
2011-09-27,2415.05,2415.05,2415.05,2415.05,000,2415.05
2011-09-26,2393.18,2393.18,2393.18,2393.18,000,2393.18
2011-09-23,2433.16,2433.16,2433.16,2433.16,000,2433.16
2011-09-22,2443.06,2443.06,2443.06,2443.06,000,2443.06
2011-09-21,2512.96,2512.96,2512.96,2512.96,000,2512.96
2011-09-20,2447.75,2447.75,2447.75,2447.75,000,2447.75
2011-09-19,2437.79,2437.79,2437.79,2437.79,000,2437.79
2011-09-16,2482.34,2482.34,2482.34,2482.34,000,2482.34
2011-09-15,2479.05,2479.05,2479.05,2479.05,000,2479.05
2011-09-14,2484.83,2484.83,2484.83,2484.83,000,2484.83
2011-09-13,2471.30,2471.30,2471.30,2471.30,000,2471.30
2011-09-09,2497.75,2497.75,2497.75,2497.75,000,2497.75
2011-09-08,2498.94,2498.94,2498.94,2498.94,000,2498.94
2011-09-07,2516.09,2516.09,2516.09,2516.09,000,2516.09
2011-09-06,2470.52,2470.52,2470.52,2470.52,000,2470.52
2011-09-05,2478.74,2478.74,2478.74,2478.74,000,2478.74
2011-09-02,2528.28,2528.28,2528.28,2528.28,000,2528.28
2011-09-01,2556.04,2556.04,2556.04,2556.04,000,2556.04
2011-08-31,2567.34,2567.34,2567.34,2567.34,000,2567.34
2011-08-30,2566.59,2566.59,2566.59,2566.59,000,2566.59
2011-08-29,2576.41,2576.41,2576.41,2576.41,000,2576.41
2011-08-26,2612.19,2612.19,2612.19,2612.19,000,2612.19
2011-08-25,2615.26,2615.26,2615.26,2615.26,000,2615.26
2011-08-24,2541.09,2541.09,2541.09,2541.09,000,2541.09
2011-08-23,2554.02,2554.02,2554.02,2554.02,000,2554.02
2011-08-22,2515.86,2515.86,2515.86,2515.86,000,2515.86
2011-08-19,2534.36,2534.36,2534.36,2534.36,000,2534.36
2011-08-18,2559.47,2559.47,2559.47,2559.47,000,2559.47
2011-08-17,2601.26,2601.26,2601.26,2601.26,000,2601.26
2011-08-16,2608.17,2608.17,2608.17,2608.17,000,2608.17
2011-08-15,2626.77,2626.77,2626.77,2626.77,000,2626.77
2011-08-12,2593.17,2593.17,2593.17,2593.17,000,2593.17
2011-08-11,2581.51,2581.51,2581.51,2581.51,000,2581.51
2011-08-10,2549.18,2549.18,2549.18,2549.18,000,2549.18
2011-08-09,2526.07,2526.07,2526.07,2526.07,000,2526.07
2011-08-08,2526.82,2526.82,2526.82,2526.82,000,2526.82
2011-08-05,2626.42,2626.42,2626.42,2626.42,000,2626.42
2011-08-04,2684.04,2684.04,2684.04,2684.04,000,2684.04
2011-08-03,2678.49,2678.49,2678.49,2678.49,000,2678.49
2011-08-02,2679.26,2679.26,2679.26,2679.26,000,2679.26
2011-08-01,2703.78,2703.78,2703.78,2703.78,000,2703.78
2011-07-29,2701.73,2701.73,2701.73,2701.73,000,2701.73
2011-07-28,2708.78,2708.78,2708.78,2708.78,000,2708.78
2011-07-27,2723.49,2723.49,2723.49,2723.49,000,2723.49
2011-07-26,2703.03,2703.03,2703.03,2703.03,000,2703.03
2011-07-25,2688.75,2688.75,2688.75,2688.75,000,2688.75
2011-07-22,2770.79,2770.79,2770.79,2770.79,000,2770.79
2011-07-21,2765.89,2765.89,2765.89,2765.89,000,2765.89
2011-07-20,2794.21,2794.21,2794.21,2794.21,000,2794.21
2011-07-19,2796.98,2796.98,2796.98,2796.98,000,2796.98
2011-07-18,2816.69,2816.69,2816.69,2816.69,000,2816.69
2011-07-15,2820.17,2820.17,2820.17,2820.17,000,2820.17
2011-07-14,2810.44,2810.44,2810.44,2810.44,000,2810.44
2011-07-13,2795.48,2795.48,2795.48,2795.48,000,2795.48
2011-07-12,2754.58,2754.58,2754.58,2754.58,000,2754.58
2011-07-11,2802.69,2802.69,2802.69,2802.69,000,2802.69
2011-07-08,2797.77,2797.77,2797.77,2797.77,000,2797.77
2011-07-07,2794.27,2794.27,2794.27,2794.27,000,2794.27
2011-07-06,2810.48,2810.48,2810.48,2810.48,000,2810.48
2011-07-05,2816.35,2816.35,2816.35,2816.35,000,2816.35
2011-07-04,2812.82,2812.82,2812.82,2812.82,000,2812.82
2011-07-01,2759.36,2759.36,2759.36,2759.36,000,2759.36
2011-06-30,2762.08,2762.08,2762.08,2762.08,000,2762.08
2011-06-29,2728.48,2728.48,2728.48,2728.48,000,2728.48
